,0,1
30072,1631529897,"(16.09, 7.64, 7.64, 59.47, 48.29)"
30073,0875523935,"(248.27, 163.83, 163.83, 178.06, 48.29)"
30074,1433526255,"(134.28, 65.91, 65.91, 109.93, 48.29)"
30075,1455599182,"(5.6, 29.71, 29.71, 88.23, 48.29)"
30076,0739186426,"(155.58, 231.85, 231.85, 144.86, 48.29)"
30077,0470581220,"(113.4, 67.43, 67.43, 120.02, 48.29)"
30078,1511674091,"(215.39, 209.32, 209.32, 140.17, 50.29)"
30079,097742510X,"(216.15, 217.26, 217.26, 167.06, 50.29)"
30080,2759404471,"(22.63, 18.78, 18.78, 119.34, 50.29)"
30081,0688143547,"(242.95, 236.38, 236.38, 176.08, 50.29)"
30082,0802863906,"(46.35, 44.77, 44.77, 95.91, 50.29)"
30083,1625231911,"(251.36, 251.39, 251.39, 148.34, 50.29)"
30084,1841763497,"(247.3, 249.46, 249.46, 157.71, 52.29)"
30085,1934496332,"(250.06, 241.61, 241.61, 152.89, 52.29)"
30086,161428203X,"(28.65, 7.19, 7.19, 118.38, 52.29)"
30087,1449469078,"(246.46, 243.83, 243.83, 198.16, 52.29)"
30088,0879393890,"(132.65, 127.43, 127.43, 149.71, 52.29)"
30089,1604422572,"(108.7, 31.34, 31.34, 96.91, 54.29)"
30090,0674991575,"(97.7, 127.39, 127.39, 163.58, 54.29)"
30091,2908182858,"(251.55, 248.24, 248.24, 163.96, 54.29)"
30092,1622031393,"(218.89, 213.56, 213.56, 142.8, 54.29)"
30093,0738610321,"(249.87, 249.63, 249.63, 199.52, 54.29)"
30094,1401254780,"(120.96, 112.29, 112.29, 132.23, 54.29)"
30095,1897299354,"(195.15, 100.12, 100.12, 153.71, 54.29)"
30096,0875793096,"(64.3, 14.14, 14.14, 89.21, 56.29)"
30097,1584798572,"(236.76, 156.88, 156.88, 157.73, 56.29)"
30098,1476796580,"(37.87, 27.51, 27.51, 99.8, 56.29)"
30099,0738747963,"(64.47, 51.82, 51.82, 83.71, 56.29)"
30100,0970834616,"(148.21, 251.45, 251.45, 169.05, 56.29)"
30101,0802843506,"(252.61, 245.61, 245.61, 174.41, 58.29)"
30102,1583331972,"(249.06, 240.83, 240.83, 213.11, 58.29)"
30103,0373879199,"(110.54, 64.05, 64.05, 155.84, 58.29)"
30104,1841393975,"(176.98, 107.22, 107.22, 120.8, 58.29)"
30105,0982663412,"(252.89, 251.78, 251.78, 196.33, 58.29)"
30106,1937785661,"(252.84, 252.82, 252.82, 225.24, 58.29)"
30107,0312362242,"(8.12, 7.31, 7.31, 77.8, 58.29)"
30108,0521899435,"(163.26, 70.88, 70.88, 107.85, 58.29)"
30109,1574093045,"(224.77, 161.22, 161.22, 157.28, 58.29)"
30110,1483317013,"(14.15, 67.59, 67.59, 113.88, 60.29)"
30111,081292990X,"(14.3, 11.88, 11.88, 89.82, 60.29)"
30112,1681450844,"(252.39, 251.86, 251.86, 202.46, 60.29)"
30113,0061906115,"(249.91, 249.13, 249.13, 216.58, 60.29)"
30114,1932714162,"(5.61, 3.23, 3.23, 37.92, 60.29)"
30115,0310295610,"(10.05, 18.72, 18.72, 65.17, 60.29)"
30116,0224092227,"(237.0, 227.52, 227.52, 144.1, 60.29)"
30117,0743290089,"(158.69, 211.73, 211.73, 168.49, 60.29)"
30118,1439082170,"(232.02, 228.66, 228.66, 146.88, 60.29)"
30119,3764371846,"(245.8, 249.4, 249.4, 174.76, 62.29)"
30120,057202973X,"(250.78, 250.53, 250.53, 209.6, 62.29)"
30121,020586273X,"(78.09, 58.43, 58.43, 155.72, 62.29)"
30122,1599792907,"(239.17, 246.34, 246.34, 171.55, 62.29)"
30123,0840048106,"(25.94, 135.69, 135.69, 103.36, 62.29)"
30124,0764812483,"(144.24, 177.81, 177.81, 134.52, 62.29)"
30125,0399212582,"(248.85, 247.26, 247.26, 190.82, 62.29)"
30126,0827206380,"(251.24, 223.72, 223.72, 166.6, 62.29)"
30127,0201633612,"(243.34, 245.03, 245.03, 198.14, 62.29)"
30128,1250043263,"(98.03, 134.9, 134.9, 91.03, 64.58)"
30129,1622426568,"(94.13, 64.32, 64.32, 108.55, 64.58)"
30130,075022536X,"(239.82, 194.97, 194.97, 141.26, 64.58)"
30131,0399152334,"(250.36, 251.65, 251.65, 206.74, 64.58)"
30132,0853035199,"(164.03, 71.06, 71.06, 138.36, 64.58)"
30133,1932714928,"(9.0, 11.81, 11.81, 74.07, 64.58)"
30134,1906155488,"(116.11, 249.48, 249.48, 194.67, 68.58)"
30135,1403983763,"(100.38, 1.62, 1.62, 61.66, 68.58)"
30136,1743211961,"(240.99, 217.43, 217.43, 155.39, 68.58)"
30137,1561487791,"(242.8, 241.85, 241.85, 182.55, 72.58)"
30138,1572246251,"(246.47, 159.0, 159.0, 200.71, 72.58)"
30139,1634092228,"(16.96, 71.34, 71.34, 122.68, 72.58)"
30140,184899088X,"(104.45, 165.69, 165.69, 128.52, 72.58)"
30141,1620205467,"(243.33, 239.39, 239.39, 185.99, 76.58)"
30142,0071845429,"(142.98, 82.48, 82.48, 115.32, 76.58)"
30143,1451612060,"(192.92, 194.87, 194.87, 125.28, 76.58)"
30144,0525953892,"(72.1, 129.3, 129.3, 97.37, 76.58)"
30145,0738217859,"(15.16, 163.57, 163.57, 109.4, 76.58)"
30146,150061727X,"(250.1, 251.53, 251.53, 155.42, 76.58)"
30147,1412959578,"(6.28, 132.49, 132.49, 134.03, 76.58)"
30148,0471117099,"(176.41, 65.06, 65.06, 126.39, 80.58)"
30149,151504811X,"(214.28, 191.85, 191.85, 174.88, 80.58)"
30150,1465039511,"(62.07, 40.02, 40.02, 107.41, 80.58)"
30151,147221398X,"(176.14, 45.03, 45.03, 96.72, 80.58)"
30152,0528878034,"(245.76, 244.46, 244.46, 150.1, 80.58)"
30153,1590309863,"(248.06, 244.95, 244.95, 217.02, 80.58)"
30154,0977246434,"(7.79, 140.86, 140.86, 113.28, 84.58)"
30155,142967119X,"(88.04, 205.58, 205.58, 103.83, 84.58)"
30156,1598695096,"(248.36, 249.19, 249.19, 206.86, 84.58)"
30157,B000PM18EA,"(8.48, 3.83, 3.83, 57.35, 84.58)"
30158,1845900782,"(251.46, 250.7, 250.7, 223.67, 84.58)"
30159,1584151463,"(247.6, 122.21, 122.21, 199.54, 84.58)"
30160,0525429514,"(192.03, 170.4, 170.4, 191.38, 84.58)"
30161,162416711X,"(190.92, 45.45, 45.45, 118.83, 88.58)"
30162,0674403665,"(146.65, 154.88, 154.88, 144.48, 92.58)"
30163,1467725811,"(169.56, 41.44, 41.44, 88.57, 92.58)"
30164,1579002250,"(196.79, 41.07, 41.07, 107.29, 96.58)"
30165,B014EWIKIS,"(169.84, 21.28, 21.28, 104.04, 96.58)"
30166,0240818601,"(174.94, 22.07, 22.07, 84.12, 100.58)"
30167,1780194110,"(220.21, 66.95, 66.95, 174.22, 100.58)"
30168,0802837298,"(247.61, 248.74, 248.74, 166.12, 100.58)"
30169,1601150504,"(126.0, 61.74, 61.74, 118.04, 100.58)"
30170,0545056578,"(229.09, 217.67, 217.67, 162.1, 100.58)"
30171,1780547838,"(230.85, 148.95, 148.95, 115.62, 100.58)"
30172,1592538835,"(208.66, 71.36, 71.36, 146.02, 104.58)"
30173,0448421828,"(222.83, 207.61, 207.61, 133.73, 108.58)"
30174,0714862568,"(253.23, 253.91, 253.91, 155.61, 108.58)"
30175,1621477673,"(245.35, 28.23, 28.23, 169.04, 108.58)"
30176,1566565065,"(7.69, 171.43, 171.43, 151.85, 108.58)"
30177,0785185313,"(250.94, 248.27, 248.27, 181.28, 120.58)"
30178,1284053024,"(246.97, 5.82, 5.82, 109.85, 137.16)"
30179,0764574183,"(15.75, 6.35, 6.35, 118.89, 137.16)"
30180,1741048370,"(250.64, 11.98, 11.98, 115.18, 129.41)"
30181,0789753154,"(3.88, 197.19, 197.19, 161.01, 129.41)"
30182,0874477565,"(4.85, 235.65, 235.65, 116.28, 129.41)"
30183,1614483760,"(224.68, 28.34, 28.34, 111.81, 137.41)"
30184,0375426167,"(84.7, 143.95, 143.95, 130.09, 64.83)"
30185,1570721548,"(120.8, 31.83, 31.83, 94.52, 64.83)"
30186,0570067685,"(175.39, 62.43, 62.43, 144.62, 64.83)"
30187,1508599653,"(185.97, 193.64, 193.64, 182.74, 64.83)"
30188,0762457341,"(252.72, 252.57, 252.57, 209.52, 64.83)"
30189,1770501789,"(73.43, 22.35, 22.35, 142.22, 64.83)"
30190,0979678676,"(5.91, 75.28, 75.28, 122.86, 68.83)"
30191,B00E28ECC8,"(244.82, 156.65, 156.65, 209.81, 68.83)"
30192,1476706948,"(34.26, 30.27, 30.27, 76.86, 68.83)"
30193,054454272X,"(108.77, 148.88, 148.88, 116.97, 68.83)"
30194,1512337080,"(254.03, 254.16, 254.16, 205.16, 68.83)"
30195,0395621550,"(168.19, 82.7, 82.7, 150.04, 72.83)"
30196,0441014151,"(250.44, 249.08, 249.08, 150.1, 72.83)"
30197,1617730947,"(74.27, 66.83, 66.83, 117.08, 72.83)"
30198,B000LVU75Q,"(235.6, 71.72, 71.72, 123.99, 72.83)"
30199,1514368870,"(251.66, 250.62, 250.62, 175.09, 72.83)"
30200,0688086233,"(247.79, 244.06, 244.06, 198.66, 72.83)"
30201,0781778395,"(82.39, 194.05, 194.05, 147.63, 72.83)"
30202,1847708668,"(49.76, 66.1, 66.1, 130.27, 72.83)"
30203,0830813284,"(239.81, 88.92, 88.92, 146.8, 72.83)"
30204,1451667590,"(4.26, 5.23, 5.23, 49.02, 76.83)"
30205,1118691962,"(247.74, 251.35, 251.35, 160.7, 76.83)"
30206,0071821368,"(14.56, 114.17, 114.17, 154.26, 76.83)"
30207,0595420060,"(250.82, 110.52, 110.52, 215.81, 80.83)"
30208,B00IGYUMJ6,"(199.07, 74.64, 74.64, 108.58, 80.83)"
30209,1906289069,"(174.19, 62.32, 62.32, 119.33, 80.83)"
30210,1421520788,"(49.96, 29.35, 29.35, 113.31, 84.83)"
30211,0756660955,"(67.56, 31.89, 31.89, 160.09, 84.83)"
30212,0141304707,"(7.22, 159.79, 159.79, 125.7, 88.83)"
30213,0486230198,"(249.87, 251.5, 251.5, 173.25, 88.83)"
30214,0679770844,"(49.17, 139.13, 139.13, 107.27, 88.83)"
30215,1598800531,"(8.48, 134.34, 134.34, 136.05, 88.83)"
30216,1451627289,"(230.89, 170.8, 170.8, 132.34, 92.83)"
30217,1492250341,"(248.48, 247.16, 247.16, 187.55, 92.83)"
30218,055338368X,"(7.76, 7.38, 7.38, 58.05, 92.83)"
30219,1511730382,"(6.45, 5.86, 5.86, 55.68, 96.83)"
30220,0807098108,"(246.66, 32.93, 32.93, 155.56, 96.83)"
30221,1585103748,"(241.91, 65.78, 65.78, 137.69, 96.83)"
30222,147061071X,"(16.29, 18.37, 18.37, 114.22, 100.83)"
30223,1847960707,"(218.19, 57.78, 57.78, 128.69, 100.83)"
30224,1572244399,"(195.51, 37.94, 37.94, 155.32, 100.83)"
30225,161212061X,"(237.3, 204.76, 204.76, 148.86, 104.83)"
30226,1566953561,"(216.38, 205.21, 205.21, 154.98, 104.83)"
30227,1609710126,"(8.73, 7.12, 7.12, 139.45, 104.83)"
30228,0781789389,"(246.36, 94.65, 94.65, 164.65, 108.83)"
30229,0520089790,"(158.2, 216.1, 216.1, 192.48, 108.83)"
30230,0323100880,"(4.86, 67.95, 67.95, 136.21, 112.83)"
30231,0071603670,"(6.3, 71.83, 71.83, 140.92, 112.83)"
30232,9588285917,"(48.07, 56.89, 56.89, 106.8, 112.83)"
30233,0393950425,"(212.0, 12.61, 12.61, 111.88, 112.83)"
30234,0764322435,"(199.64, 71.17, 71.17, 105.33, 112.83)"
30235,3642229379,"(235.41, 37.98, 37.98, 93.79, 116.83)"
30236,143275209X,"(218.85, 27.37, 27.37, 154.67, 116.83)"
30237,0312515111,"(98.5, 71.16, 71.16, 170.21, 120.83)"
30238,0781812674,"(251.73, 252.17, 252.17, 195.17, 120.83)"
30239,0736959580,"(15.49, 235.24, 235.24, 177.49, 120.83)"
30240,1780549199,"(230.66, 47.49, 47.49, 161.05, 120.83)"
30241,1600584004,"(221.26, 116.82, 116.82, 157.87, 120.83)"
30242,1570622590,"(203.76, 65.97, 65.97, 99.13, 120.83)"
30243,0899333990,"(226.75, 222.76, 222.76, 159.75, 129.66)"
30244,8879116088,"(252.45, 3.03, 3.03, 173.57, 137.91)"
30245,0007835809,"(254.46, 254.15, 254.15, 241.73, 16.27)"
30246,0226901262,"(238.64, 217.04, 217.04, 217.63, 16.27)"
30247,0989125351,"(83.62, 76.78, 76.78, 130.28, 16.27)"
30248,1465424563,"(251.18, 251.71, 251.71, 178.74, 16.27)"
30249,0842388044,"(36.99, 56.8, 56.8, 68.19, 16.27)"
30250,0890966176,"(252.4, 249.17, 249.17, 204.57, 17.27)"
30251,4877901140,"(253.34, 253.67, 253.67, 222.38, 17.27)"
30252,0879834706,"(126.69, 148.15, 148.15, 89.71, 18.27)"
30253,1570619972,"(63.05, 47.91, 47.91, 102.71, 18.27)"
30254,1316502333,"(14.81, 18.05, 18.05, 38.28, 19.27)"
30255,1907637893,"(26.13, 26.21, 26.21, 45.84, 19.27)"
30256,0253018870,"(216.29, 200.77, 200.77, 148.75, 19.27)"
30257,0446310786,"(239.11, 219.14, 219.14, 135.76, 20.27)"
30258,0578152150,"(21.98, 24.83, 24.83, 94.73, 20.27)"
30259,142212584X,"(62.45, 45.23, 45.23, 75.33, 21.27)"
30260,1614290520,"(234.35, 243.03, 243.03, 220.14, 21.27)"
30261,0809129175,"(6.9, 38.81, 38.81, 65.52, 21.27)"
30262,1908531312,"(134.41, 148.67, 148.67, 126.13, 21.27)"
30263,0963846744,"(90.96, 56.92, 56.92, 113.22, 21.27)"
30264,0735204578,"(247.55, 242.67, 242.67, 174.38, 21.27)"
30265,1583226605,"(252.35, 252.79, 252.79, 199.73, 21.27)"
30266,0830837558,"(248.01, 245.02, 245.02, 239.02, 22.27)"
30267,1892904438,"(50.06, 83.42, 83.42, 103.1, 22.27)"
30268,1287971210,"(42.93, 96.06, 96.06, 68.35, 23.27)"
30269,0060538112,"(93.96, 66.65, 66.65, 122.83, 23.27)"
30270,0062502239,"(210.12, 188.64, 188.64, 158.91, 23.27)"
30271,1493579339,"(252.72, 252.68, 252.68, 175.1, 23.27)"
30272,0373743726,"(233.39, 209.86, 209.86, 202.6, 24.27)"
30273,B000STATNG,"(73.58, 130.96, 130.96, 132.72, 24.27)"
30274,1565793846,"(137.19, 163.2, 163.2, 146.32, 24.27)"
30275,0764961349,"(240.06, 222.16, 222.16, 190.3, 24.27)"
30276,0850529913,"(82.79, 119.26, 119.26, 108.24, 24.27)"
30277,0747801827,"(247.63, 234.24, 234.24, 157.06, 24.27)"
30278,0143121316,"(250.6, 246.34, 246.34, 238.26, 25.27)"
30279,0935578110,"(90.2, 81.95, 81.95, 101.77, 25.27)"
30280,B000JJVLZU,"(105.0, 49.91, 49.91, 75.31, 25.27)"
30281,0745689825,"(252.4, 252.34, 252.34, 219.62, 25.27)"
30282,1935547399,"(3.52, 3.9, 3.9, 21.4, 25.27)"
30283,0425272621,"(20.05, 18.71, 18.71, 84.21, 25.27)"
30284,0840749511,"(63.14, 32.47, 32.47, 120.84, 26.27)"
30285,0899066763,"(14.59, 71.6, 71.6, 46.97, 26.27)"
30286,0393067157,"(5.94, 4.03, 4.03, 51.11, 26.27)"
30287,0316268089,"(252.89, 250.63, 250.63, 205.33, 26.27)"
30288,0133827194,"(194.55, 191.44, 191.44, 183.14, 26.27)"
30289,7534143705,"(252.28, 252.06, 252.06, 217.93, 26.27)"
30290,1285449053,"(33.66, 32.99, 32.99, 88.02, 26.27)"
30291,1597808369,"(20.07, 4.32, 4.32, 48.59, 26.27)"
30292,1412980143,"(81.88, 67.03, 67.03, 110.51, 26.27)"
30293,1452595070,"(197.42, 229.94, 229.94, 198.05, 27.27)"
30294,0547290926,"(36.03, 15.25, 15.25, 105.05, 27.27)"
30295,054792819X,"(0.85, 0.96, 0.96, 22.69, 27.27)"
30296,1443853879,"(132.45, 129.9, 129.9, 137.81, 27.27)"
30297,1590523741,"(253.43, 250.9, 250.9, 198.95, 27.27)"
30298,0385147457,"(239.96, 212.63, 212.63, 210.81, 27.27)"
30299,0743244591,"(250.48, 246.38, 246.38, 181.85, 27.27)"
30300,1610881745,"(7.13, 5.94, 5.94, 72.24, 27.27)"
30301,159490572X,"(168.86, 175.76, 175.76, 135.01, 27.27)"
30302,1454913657,"(43.2, 3.04, 3.04, 40.82, 28.27)"
30303,0470087811,"(237.1, 249.48, 249.48, 224.01, 28.27)"
30304,161262104X,"(251.35, 251.04, 251.04, 203.1, 28.27)"
30305,1490444009,"(250.61, 250.2, 250.2, 195.85, 28.27)"
30306,0199586454,"(25.95, 26.84, 26.84, 45.41, 28.27)"
30307,0812928881,"(252.09, 252.68, 252.68, 218.8, 28.27)"
30308,0071767347,"(242.14, 243.92, 243.92, 207.02, 29.27)"
30309,3832705732,"(214.81, 186.07, 186.07, 175.18, 29.27)"
30310,0786867418,"(192.98, 148.36, 148.36, 125.08, 29.27)"
30311,0812993179,"(79.3, 119.7, 119.7, 123.56, 29.27)"
30312,1586172301,"(4.86, 4.06, 4.06, 27.58, 29.27)"
30313,0996238611,"(11.25, 10.75, 10.75, 37.98, 29.27)"
30314,2924006082,"(247.98, 248.16, 248.16, 201.62, 29.27)"
30315,1862274037,"(152.67, 98.51, 98.51, 162.99, 30.27)"
30316,0822958112,"(42.1, 47.44, 47.44, 119.96, 30.27)"
30317,0073376957,"(71.3, 65.83, 65.83, 76.67, 30.27)"
30318,1572931981,"(248.17, 244.63, 244.63, 137.66, 30.27)"
30319,1622879279,"(248.13, 247.02, 247.02, 195.64, 30.27)"
30320,B002YX0HOK,"(85.4, 53.58, 53.58, 137.69, 30.27)"
30321,1442224258,"(171.96, 175.4, 175.4, 149.37, 30.27)"
30322,1891153242,"(47.13, 39.21, 39.21, 79.13, 30.27)"
30323,0425246868,"(240.33, 239.78, 239.78, 168.96, 30.27)"
30324,1884313817,"(243.68, 244.22, 244.22, 148.61, 31.27)"
30325,0810920409,"(223.97, 219.78, 219.78, 184.46, 31.27)"
30326,0789743078,"(253.72, 254.07, 254.07, 217.03, 31.27)"
30327,1481831348,"(1.87, 4.11, 4.11, 32.29, 31.27)"
30328,1484108876,"(241.39, 238.96, 238.96, 161.6, 31.27)"
30329,0316030570,"(37.85, 51.14, 51.14, 118.61, 32.54)"
30330,1618930508,"(240.31, 250.59, 250.59, 194.52, 32.54)"
30331,0486443604,"(211.21, 227.31, 227.31, 199.2, 32.54)"
30332,0395660807,"(224.18, 196.59, 196.59, 127.95, 32.54)"
30333,0717167216,"(155.4, 218.68, 218.68, 103.35, 32.54)"
30334,1629370274,"(14.73, 44.99, 44.99, 104.34, 34.54)"
30335,1880283263,"(50.36, 62.33, 62.33, 125.57, 34.54)"
30336,0983364729,"(252.78, 252.03, 252.03, 159.9, 34.54)"
30337,0135014336,"(84.45, 37.94, 37.94, 80.43, 34.54)"
30338,0905138910,"(250.24, 251.07, 251.07, 140.04, 34.54)"
30339,1402752636,"(247.75, 190.07, 190.07, 210.38, 34.54)"
30340,0813552486,"(251.99, 250.12, 250.12, 170.98, 34.54)"
30341,1616891289,"(111.37, 75.56, 75.56, 139.01, 34.54)"
30342,0140434089,"(46.91, 49.0, 49.0, 75.39, 34.54)"
30343,0060587164,"(190.71, 221.09, 221.09, 168.0, 34.54)"
30344,0791468747,"(95.96, 164.62, 164.62, 83.34, 36.54)"
30345,1608828786,"(251.72, 239.0, 239.0, 220.48, 36.54)"
30346,1610463145,"(136.16, 193.48, 193.48, 142.01, 36.54)"
30347,0736914560,"(85.68, 47.88, 47.88, 108.66, 36.54)"
30348,078514661X,"(31.28, 41.2, 41.2, 60.99, 36.54)"
30349,0674724550,"(27.59, 16.58, 16.58, 75.03, 36.54)"
30350,0935868453,"(223.75, 164.19, 164.19, 170.38, 36.54)"
30351,0867166592,"(241.87, 194.37, 194.37, 168.09, 38.54)"
30352,1897676115,"(68.38, 94.44, 94.44, 170.28, 38.54)"
30353,1844162257,"(24.24, 35.77, 35.77, 76.9, 38.54)"
30354,9671317502,"(7.75, 8.29, 8.29, 47.89, 38.54)"
30355,1593271913,"(251.77, 206.92, 206.92, 176.8, 38.54)"
30356,1589799941,"(5.25, 8.31, 8.31, 42.21, 38.54)"
30357,0470639946,"(249.08, 251.06, 251.06, 222.26, 38.54)"
30358,0062059874,"(17.88, 9.96, 9.96, 95.71, 38.54)"
30359,0882668536,"(250.64, 245.77, 245.77, 208.49, 40.54)"
30360,0989792471,"(0.95, 3.67, 3.67, 22.41, 40.54)"
30361,1608683583,"(252.76, 253.25, 253.25, 230.92, 40.54)"
30362,0812974638,"(3.89, 3.62, 3.62, 36.26, 40.54)"
30363,0143036106,"(14.58, 9.32, 9.32, 97.25, 40.54)"
30364,0870293648,"(244.17, 244.02, 244.02, 206.4, 40.54)"
30365,019979068X,"(214.53, 185.89, 185.89, 148.92, 40.54)"
30366,0738606677,"(247.59, 249.14, 249.14, 196.53, 40.54)"
30367,1503200469,"(252.43, 249.43, 249.43, 207.41, 40.54)"
30368,1551431327,"(166.36, 168.47, 168.47, 163.52, 40.54)"
30369,054787507X,"(111.82, 65.83, 65.83, 129.84, 42.54)"
30370,0850455057,"(84.3, 120.15, 120.15, 147.59, 42.54)"
30371,1893643530,"(67.62, 68.35, 68.35, 113.81, 42.54)"
30372,0882149989,"(198.66, 157.95, 157.95, 168.49, 42.54)"
30373,141801978X,"(91.57, 47.51, 47.51, 113.63, 42.54)"
30374,9814508802,"(1.33, 2.19, 2.19, 33.97, 44.54)"
30375,0007131844,"(251.59, 192.61, 192.61, 214.91, 44.54)"
30376,1590183584,"(72.12, 59.0, 59.0, 158.97, 44.54)"
30377,1444197851,"(253.73, 253.75, 253.75, 229.33, 44.54)"
30378,0062019139,"(13.87, 24.25, 24.25, 83.71, 44.54)"
30379,1516983041,"(24.35, 44.08, 44.08, 54.13, 44.54)"
30380,0768907985,"(117.57, 68.51, 68.51, 94.87, 44.54)"
30381,1517373719,"(249.38, 212.8, 212.8, 158.75, 44.54)"
30382,012407698X,"(27.99, 84.46, 84.46, 132.81, 44.54)"
30383,1423630815,"(60.57, 73.49, 73.49, 108.93, 46.54)"
30384,1250005914,"(19.1, 44.0, 44.0, 75.91, 46.54)"
30385,0300171307,"(218.63, 230.0, 230.0, 116.51, 46.54)"
30386,0887809839,"(248.25, 248.05, 248.05, 189.13, 46.54)"
30387,0915361787,"(17.87, 10.9, 10.9, 52.67, 48.54)"
30388,3867875049,"(6.41, 17.58, 17.58, 76.12, 48.54)"
30389,0073397849,"(175.47, 107.84, 107.84, 147.21, 48.54)"
30390,1452102279,"(5.68, 102.92, 102.92, 62.98, 48.54)"
30391,1574092499,"(85.65, 155.84, 155.84, 87.82, 48.54)"
30392,B00HMDU396,"(104.48, 164.11, 164.11, 140.64, 48.54)"
30393,0930625196,"(173.17, 228.03, 228.03, 187.17, 48.54)"
30394,0495913359,"(238.47, 236.78, 236.78, 150.1, 48.54)"
30395,0982125305,"(106.0, 92.65, 92.65, 99.92, 48.54)"
30396,1563920204,"(126.23, 113.97, 113.97, 100.28, 48.54)"
30397,1572246014,"(218.16, 212.32, 212.32, 179.25, 50.54)"
30398,3777431419,"(77.85, 41.53, 41.53, 63.85, 50.54)"
30399,0152058761,"(119.29, 139.96, 139.96, 128.0, 50.54)"
30400,1414334923,"(51.43, 44.92, 44.92, 82.39, 50.54)"
30401,160156399X,"(22.19, 22.79, 22.79, 68.36, 50.54)"
30402,037371937X,"(237.05, 245.83, 245.83, 150.59, 50.54)"
30403,1616550546,"(186.53, 215.82, 215.82, 135.43, 50.54)"
30404,1479262773,"(213.92, 223.85, 223.85, 182.91, 52.54)"
30405,9766403481,"(251.18, 249.62, 249.62, 217.42, 52.54)"
30406,0689848986,"(11.69, 96.02, 96.02, 131.64, 52.54)"
30407,0553562738,"(248.64, 236.71, 236.71, 176.96, 54.54)"
30408,1845933877,"(25.12, 134.58, 134.58, 83.93, 54.54)"
30409,0937822523,"(249.8, 168.63, 168.63, 152.61, 54.54)"
30410,1624140459,"(243.73, 172.81, 172.81, 192.91, 54.54)"
30411,0314983473,"(254.65, 254.7, 254.7, 221.76, 54.54)"
30412,1401238386,"(12.57, 14.68, 14.68, 52.78, 54.54)"
30413,1583419543,"(43.71, 47.91, 47.91, 100.32, 56.54)"
30414,0552160210,"(32.61, 11.83, 11.83, 123.83, 56.54)"
30415,1630589276,"(239.34, 234.55, 234.55, 181.36, 56.54)"
30416,0156482401,"(247.04, 248.67, 248.67, 190.84, 56.54)"
30417,0802472966,"(251.78, 252.18, 252.18, 181.06, 56.54)"
30418,0764953494,"(89.99, 57.98, 57.98, 144.07, 58.54)"
30419,0198556020,"(1.73, 143.83, 143.83, 67.45, 58.54)"
30420,0767919475,"(243.65, 237.19, 237.19, 190.51, 60.54)"
30421,0314160663,"(50.29, 151.59, 151.59, 147.7, 60.54)"
30422,1622267508,"(101.52, 178.19, 178.19, 155.6, 60.54)"
30423,0738602167,"(252.08, 251.6, 251.6, 175.44, 60.54)"
30424,1500155284,"(155.48, 53.32, 53.32, 117.59, 60.54)"
30425,161039528X,"(252.7, 252.33, 252.33, 206.87, 60.54)"
30426,0375858938,"(235.21, 149.19, 149.19, 133.99, 62.54)"
30427,1439274096,"(204.77, 65.89, 65.89, 112.23, 62.54)"
30428,0760347565,"(7.2, 95.55, 95.55, 104.63, 62.54)"
30429,1556196296,"(2.1, 142.38, 142.38, 117.82, 62.54)"
30430,1426305230,"(144.11, 70.36, 70.36, 149.61, 62.54)"
30431,0937822582,"(248.98, 132.04, 132.04, 190.02, 62.54)"
30432,0805209700,"(246.67, 237.86, 237.86, 164.61, 65.08)"
30433,0785260145,"(231.08, 114.6, 114.6, 143.64, 65.08)"
30434,1133947727,"(103.42, 169.74, 169.74, 156.09, 65.08)"
30435,1893320235,"(242.39, 211.46, 211.46, 158.42, 65.08)"
30436,0374248281,"(188.15, 149.95, 149.95, 192.11, 65.08)"
30437,B001QFY1VW,"(246.67, 173.67, 173.67, 179.14, 65.08)"
30438,1590304950,"(102.09, 69.03, 69.03, 99.83, 65.08)"
30439,0760345627,"(172.12, 77.97, 77.97, 93.71, 65.08)"
30440,1845330404,"(124.73, 91.44, 91.44, 132.02, 65.08)"
30441,0842319476,"(252.76, 251.98, 251.98, 202.84, 69.08)"
30442,0124157815,"(252.29, 252.91, 252.91, 208.75, 69.08)"
30443,1623651514,"(158.85, 37.63, 37.63, 91.12, 69.08)"
30444,0764208667,"(32.4, 15.07, 15.07, 106.2, 69.08)"
30445,0789495805,"(43.25, 176.84, 176.84, 99.48, 69.08)"
30446,0785134743,"(24.69, 24.83, 24.83, 58.23, 69.08)"
30447,1455559237,"(25.76, 13.02, 13.02, 62.22, 73.08)"
30448,0128013095,"(50.95, 49.26, 49.26, 132.25, 73.08)"
30449,1500838160,"(235.96, 173.72, 173.72, 129.0, 73.08)"
30450,1573402966,"(12.1, 162.3, 162.3, 86.66, 73.08)"
30451,0930213025,"(48.23, 46.35, 46.35, 102.94, 73.08)"
30452,0671011960,"(22.07, 21.35, 21.35, 61.01, 73.08)"
30453,0765342529,"(7.29, 149.09, 149.09, 100.22, 73.08)"
30454,1844484254,"(246.58, 246.79, 246.79, 184.37, 73.08)"
30455,160714638X,"(127.05, 63.09, 63.09, 150.8, 73.08)"
30456,0230341292,"(253.27, 253.05, 253.05, 214.28, 81.08)"
30457,1908707100,"(247.18, 245.04, 245.04, 181.11, 81.08)"
30458,0147516501,"(10.25, 15.11, 15.11, 41.73, 81.08)"
